Unnamed: 0,tanggal_kejadian,kota_administrasi,lokasi,rw,jumlah_terdampak_jiwa,ketinggian_air,tahun,kecamatan,latitude,longitude
1337,2019-12-27,jakarta selatan,kel cilandak barat,2,0,60,2019, cilandak,-8.2479401,117.9951291
1338,2019-12-27,jakarta selatan,kel pondok labu,1,0,70,2019, cilandak,-8.2479401,117.9951291
1339,2019-12-27,jakarta selatan,kel pondok labu,3,0,70,2019, cilandak,-8.2479401,117.9951291
1340,2019-12-27,jakarta selatan,kel pondok labu,7,0,70,2019, cilandak,-8.2479401,117.9951291
1341,2019-12-27,jakarta selatan,kel pondok labu,10,0,70,2019, cilandak,-8.2479401,117.9951291
1342,2019-12-27,jakarta selatan,kel. cipete utara,6,0,75,2019, kebayoran baru,-6.12885785,106.87079323031739
1343,2019-12-27,jakarta selatan,kel. cipete utara,10,0,75,2019, kebayoran baru,-6.12885785,106.87079323031739
1344,2019-12-27,jakarta selatan,kel. petogogan,3,0,45,2019, kebayoran baru,-6.12885785,106.87079323031739
1345,2019-12-27,jakarta selatan,kel. gunung,1,0,80,2019, kebayoran baru,-6.12885785,106.87079323031739
1346,2019-12-23,jakarta timur,kel. kebon pala,6,0,50,2019, makasar,-6.2341378,106.91924723513691
1347,2019-12-23,jakarta timur,kel. kebon pala,4,0,50,2019, makasar,-6.2341378,106.91924723513691
1348,2019-12-23,jakarta timur,kel. kebon pala,5,0,50,2019, makasar,-6.2341378,106.91924723513691
1349,2019-12-27,jakarta timur,kel. kebon pala,6,0,50,2019, makasar,-6.2341378,106.91924723513691
1350,2019-12-27,jakarta timur,kel. kebon pala,4,0,50,2019, makasar,-6.2341378,106.91924723513691
1351,2019-12-27,jakarta timur,kel. kebon pala,5,0,50,2019, makasar,-6.2341378,106.91924723513691
1352,2019-12-27,jakarta timur,kel. batu ampar,4,0,40,2019, kramat jati,-6.181214499999999,106.86854766095992
1353,2019-12-27,jakarta timur,kel. cawang,3,0,50,2019, kramat jati,-6.181214499999999,106.86854766095992
1354,2019-12-27,jakarta timur,kel. kampung melayu,4,337,40,2019, jatinegara,-6.185562,106.94010945394294
1355,2019-12-27,jakarta timur,kel. kampung melayu,5,337,40,2019, jatinegara,-6.185562,106.94010945394294
1356,2019-12-27,jakarta timur,kel. kampung melayu,7,337,40,2019, jatinegara,-6.185562,106.94010945394294
1357,2019-12-27,jakarta timur,kel. kampung melayu,8,337,40,2019, jatinegara,-6.185562,106.94010945394294
1358,2019-12-27,jakarta timur,kel. kampung melayu,,337,40,2019, jatinegara,-6.185562,106.94010945394294
1359,2019-12-31,jakarta timur,kel. kampung melayu,4,337,40,2019, jatinegara,-6.185562,106.94010945394294
1360,2019-12-31,jakarta timur,kel. kampung melayu,5,337,40,2019, jatinegara,-6.185562,106.94010945394294
1361,2019-12-31,jakarta timur,kel. kampung melayu,7,337,40,2019, jatinegara,-6.185562,106.94010945394294
1362,2019-12-31,jakarta timur,kel. kampung melayu,8,337,40,2019, jatinegara,-6.185562,106.94010945394294
1363,2019-12-31,jakarta timur,kel. kampung melayu,,337,40,2019, jatinegara,-6.185562,106.94010945394294
1364,2019-12-27,jakarta timur,kel. bidara cina,7,0,50,2019, jatinegara,-6.185562,106.94010945394294
1365,2020-01-01,jakarta pusat,johar baru,1,140,30,2020,johar baru,-6.2426756,106.8286635
1366,2020-01-01,jakarta pusat,johar baru,2,140,30,2020,johar baru,-6.2426756,106.8286635
1367,2020-01-01,jakarta pusat,johar baru,6,140,30,2020,johar baru,-6.2426756,106.8286635
1368,2020-01-01,jakarta pusat,johar baru,8,140,30,2020,johar baru,-6.2426756,106.8286635
1369,2020-01-01,jakarta pusat,gunung sahari selatan,1,0,70,2020,kemayoran,-6.1641878,106.78831657883393
1370,2020-01-01,jakarta pusat,gunung sahari selatan,2,0,70,2020,kemayoran,-6.1641878,106.78831657883393
1371,2020-01-01,jakarta pusat,gunung sahari selatan,7,0,70,2020,kemayoran,-6.1641878,106.78831657883393
1372,2020-01-01,jakarta pusat,gunung sahari selatan,8,0,70,2020,kemayoran,-6.1641878,106.78831657883393
1373,2020-01-01,jakarta pusat,serdang,1,0,30,2020,kemayoran,-6.1641878,106.78831657883393
1374,2020-01-01,jakarta pusat,serdang,2,0,30,2020,kemayoran,-6.1641878,106.78831657883393
1375,2020-01-01,jakarta pusat,serdang,6,0,30,2020,kemayoran,-6.1641878,106.78831657883393
1376,2020-01-01,jakarta pusat,serdang,7,0,30,2020,kemayoran,-6.1641878,106.78831657883393
1377,2020-01-01,jakarta pusat,pasar baru,2,625,70,2020,sawah besar,-6.203624,106.86457858984426
1378,2020-01-01,jakarta pusat,pasar baru,3,625,70,2020,sawah besar,-6.203624,106.86457858984426
1379,2020-01-01,jakarta pusat,pasar baru,4,625,70,2020,sawah besar,-6.203624,106.86457858984426
1380,2020-01-01,jakarta pusat,pasar baru,5,625,70,2020,sawah besar,-6.203624,106.86457858984426
1381,2020-01-01,jakarta pusat,pasar baru,6,625,70,2020,sawah besar,-6.203624,106.86457858984426
1382,2020-01-01,jakarta pusat,pasar baru,7,625,70,2020,sawah besar,-6.203624,106.86457858984426
1383,2020-01-01,jakarta pusat,pasar baru,8,625,70,2020,sawah besar,-6.203624,106.86457858984426
1384,2020-01-01,jakarta pusat,bendungan hilir,7,195,70,2020,tanah abang,-6.1950265,106.83222419920054
1385,2020-01-01,jakarta pusat,bendungan hilir,9,195,70,2020,tanah abang,-6.1950265,106.83222419920054
1386,2020-01-01,jakarta pusat,karet tengsin,2,2078,150,2020,tanah abang,-6.1950265,106.83222419920054
1387,2020-01-01,jakarta pusat,karet tengsin,3,2078,150,2020,tanah abang,-6.1950265,106.83222419920054
1388,2020-01-01,jakarta pusat,karet tengsin,4,2078,150,2020,tanah abang,-6.1950265,106.83222419920054
1389,2020-01-01,jakarta pusat,karet tengsin,5,2078,150,2020,tanah abang,-6.1950265,106.83222419920054
1390,2020-01-01,jakarta pusat,karet tengsin,6,2078,150,2020,tanah abang,-6.1950265,106.83222419920054
1391,2020-01-01,jakarta pusat,karet tengsin,7,2078,150,2020,tanah abang,-6.1950265,106.83222419920054
1392,2020-01-01,jakarta pusat,karet tengsin,9,2078,150,2020,tanah abang,-6.1950265,106.83222419920054
1393,2020-01-01,jakarta pusat,karet tengsin,11,2078,150,2020,tanah abang,-6.1950265,106.83222419920054
1394,2020-01-18,jakarta pusat,petamburan,2,0,60,2020,tanah abang,-6.1950265,106.83222419920054
1395,2020-01-18,jakarta pusat,petamburan,3,0,60,2020,tanah abang,-6.1950265,106.83222419920054
1396,2020-01-01,jakarta utara,cilincing,5,1121,35,2020,cilincing,-6.3244486,106.81917593837187
1397,2020-01-01,jakarta utara,cilincing,6,1121,35,2020,cilincing,-6.3244486,106.81917593837187
1398,2020-01-01,jakarta utara,cilincing,9,1121,35,2020,cilincing,-6.3244486,106.81917593837187
1399,2020-01-01,jakarta utara,marunda,4,0,30,2020,cilincing,-6.3244486,106.81917593837187
1400,2020-01-01,jakarta utara,rorotan,1,150,150,2020,cilincing,-6.3244486,106.81917593837187
1401,2020-01-01,jakarta utara,rorotan,2,150,150,2020,cilincing,-6.3244486,106.81917593837187
1402,2020-01-01,jakarta utara,rorotan,3,150,150,2020,cilincing,-6.3244486,106.81917593837187
1403,2020-01-01,jakarta utara,rorotan,4,150,150,2020,cilincing,-6.3244486,106.81917593837187
1404,2020-01-01,jakarta utara,rorotan,5,150,150,2020,cilincing,-6.3244486,106.81917593837187
1405,2020-01-24,jakarta utara,rorotan,1,150,150,2020,cilincing,-6.3244486,106.81917593837187
1406,2020-01-24,jakarta utara,rorotan,2,150,150,2020,cilincing,-6.3244486,106.81917593837187
1407,2020-01-24,jakarta utara,rorotan,3,150,150,2020,cilincing,-6.3244486,106.81917593837187
1408,2020-01-24,jakarta utara,rorotan,4,150,150,2020,cilincing,-6.3244486,106.81917593837187
1409,2020-01-24,jakarta utara,rorotan,5,150,150,2020,cilincing,-6.3244486,106.81917593837187
1410,2020-01-01,jakarta utara,semper barat,1,574,70,2020,cilincing,-6.3244486,106.81917593837187
1411,2020-01-01,jakarta utara,semper barat,2,574,70,2020,cilincing,-6.3244486,106.81917593837187
1412,2020-01-01,jakarta utara,semper barat,4,574,70,2020,cilincing,-6.3244486,106.81917593837187
1413,2020-01-01,jakarta utara,semper barat,5,574,70,2020,cilincing,-6.3244486,106.81917593837187
1414,2020-01-01,jakarta utara,semper barat,16,574,70,2020,cilincing,-6.3244486,106.81917593837187
1415,2020-01-01,jakarta utara,semper timur,2,120,150,2020,cilincing,-6.3244486,106.81917593837187
1416,2020-01-01,jakarta utara,semper timur,3,120,150,2020,cilincing,-6.3244486,106.81917593837187
1417,2020-01-01,jakarta utara,semper timur,10,120,150,2020,cilincing,-6.3244486,106.81917593837187
1418,2020-01-01,jakarta utara,semper timur,11,120,150,2020,cilincing,-6.3244486,106.81917593837187
1419,2020-01-01,jakarta utara,suka pura,2,278,150,2020,cilincing,-6.3244486,106.81917593837187
1420,2020-01-01,jakarta utara,suka pura,3,278,150,2020,cilincing,-6.3244486,106.81917593837187
1421,2020-01-01,jakarta utara,suka pura,4,278,150,2020,cilincing,-6.3244486,106.81917593837187
1422,2020-01-01,jakarta utara,suka pura,5,278,150,2020,cilincing,-6.3244486,106.81917593837187
1423,2020-01-01,jakarta utara,suka pura,6,278,150,2020,cilincing,-6.3244486,106.81917593837187
1424,2020-01-01,jakarta utara,suka pura,7,278,150,2020,cilincing,-6.3244486,106.81917593837187
1425,2020-01-01,jakarta utara,suka pura,9,278,150,2020,cilincing,-6.3244486,106.81917593837187
1426,2020-01-01,jakarta utara,suka pura,10,278,150,2020,cilincing,-6.3244486,106.81917593837187
1427,2020-01-01,jakarta utara,suka pura,12,278,150,2020,cilincing,-6.3244486,106.81917593837187
1428,2020-01-01,jakarta utara,kelapa gading barat,2,0,30,2020,kelapa gading,-6.2149252,106.8703394
1429,2020-01-01,jakarta utara,kelapa gading barat,3,0,30,2020,kelapa gading,-6.2149252,106.8703394
1430,2020-01-01,jakarta utara,kelapa gading barat,6,0,30,2020,kelapa gading,-6.2149252,106.8703394
1431,2020-01-01,jakarta utara,kelapa gading barat,11,0,30,2020,kelapa gading,-6.2149252,106.8703394
1432,2020-01-01,jakarta utara,kelapa gading barat,12,0,30,2020,kelapa gading,-6.2149252,106.8703394
1433,2020-01-01,jakarta utara,kelapa gading timur,15,100,30,2020,kelapa gading,-6.2149252,106.8703394
1434,2020-01-01,jakarta utara,kelapa gading timur,16,100,30,2020,kelapa gading,-6.2149252,106.8703394
1435,2020-01-01,jakarta utara,pegangsaan dua,2,210,70,2020,kelapa gading,-6.2149252,106.8703394
1436,2020-01-01,jakarta utara,pegangsaan dua,3,210,70,2020,kelapa gading,-6.2149252,106.8703394
1437,2020-01-01,jakarta utara,pegangsaan dua,4,210,70,2020,kelapa gading,-6.2149252,106.8703394
1438,2020-01-01,jakarta utara,pegangsaan dua,8,210,70,2020,kelapa gading,-6.2149252,106.8703394
1439,2020-01-01,jakarta utara,pegangsaan dua,9,210,70,2020,kelapa gading,-6.2149252,106.8703394
1440,2020-01-01,jakarta utara,pegangsaan dua,10,210,70,2020,kelapa gading,-6.2149252,106.8703394
1441,2020-01-01,jakarta utara,pegangsaan dua,11,210,70,2020,kelapa gading,-6.2149252,106.8703394
1442,2020-01-01,jakarta utara,tugu selatan,. 04,0,50,2020,koja,-7.2353758,110.0802575
1443,2020-01-01,jakarta utara,kapuk muara,. 01,0,40,2020,penjaringan,-6.185562,106.94010945394294
1444,2020-01-01,jakarta utara,kapuk muara,2,0,40,2020,penjaringan,-6.185562,106.94010945394294
1445,2020-01-01,jakarta utara,kapuk muara,3,0,40,2020,penjaringan,-6.185562,106.94010945394294
1446,2020-01-01,jakarta utara,kapuk muara,4,0,40,2020,penjaringan,-6.185562,106.94010945394294
1447,2020-01-01,jakarta utara,kapuk muara,5,0,40,2020,penjaringan,-6.185562,106.94010945394294
1448,2020-01-01,jakarta utara,kapuk muara,9,0,40,2020,penjaringan,-6.185562,106.94010945394294
1449,2020-01-01,jakarta utara,pejagalan,8,1168,150,2020,penjaringan,-6.185562,106.94010945394294
1450,2020-01-01,jakarta utara,pejagalan,9,1168,150,2020,penjaringan,-6.185562,106.94010945394294
1451,2020-01-01,jakarta utara,pejagalan,10,1168,150,2020,penjaringan,-6.185562,106.94010945394294
1452,2020-01-01,jakarta utara,pejagalan,12,1168,150,2020,penjaringan,-6.185562,106.94010945394294
1453,2020-01-01,jakarta utara,pejagalan,13,1168,150,2020,penjaringan,-6.185562,106.94010945394294
1454,2020-01-01,jakarta utara,pejagalan,14,1168,150,2020,penjaringan,-6.185562,106.94010945394294
1455,2020-01-01,jakarta utara,pejagalan,15,1168,150,2020,penjaringan,-6.185562,106.94010945394294
1456,2020-01-01,jakarta utara,penjaringan,17,0,30,2020,penjaringan,-6.185562,106.94010945394294
1457,2020-01-24,jakarta utara,pluit,1,0,70,2020,penjaringan,-6.185562,106.94010945394294
1458,2020-01-24,jakarta utara,pluit,11,0,70,2020,penjaringan,-6.185562,106.94010945394294
1459,2020-01-24,jakarta utara,pluit,22,0,70,2020,penjaringan,-6.185562,106.94010945394294
1460,2020-01-27,jakarta utara,pluit,1,0,70,2020,penjaringan,-6.185562,106.94010945394294
1461,2020-01-27,jakarta utara,pluit,11,0,70,2020,penjaringan,-6.185562,106.94010945394294
1462,2020-01-27,jakarta utara,pluit,22,0,70,2020,penjaringan,-6.185562,106.94010945394294
1463,2020-01-28,jakarta utara,pluit,1,0,70,2020,penjaringan,-6.185562,106.94010945394294
1464,2020-01-28,jakarta utara,pluit,11,0,70,2020,penjaringan,-6.185562,106.94010945394294
1465,2020-01-28,jakarta utara,pluit,22,0,70,2020,penjaringan,-6.185562,106.94010945394294
1466,2020-01-30,jakarta utara,pluit,1,0,70,2020,penjaringan,-6.185562,106.94010945394294
1467,2020-01-30,jakarta utara,pluit,11,0,70,2020,penjaringan,-6.185562,106.94010945394294
1468,2020-01-30,jakarta utara,pluit,22,0,70,2020,penjaringan,-6.185562,106.94010945394294
1469,2020-01-31,jakarta utara,pluit,1,0,70,2020,penjaringan,-6.185562,106.94010945394294
1470,2020-01-31,jakarta utara,pluit,11,0,70,2020,penjaringan,-6.185562,106.94010945394294
1471,2020-01-31,jakarta utara,pluit,22,0,70,2020,penjaringan,-6.185562,106.94010945394294
1472,2020-01-24,jakarta utara,ancol,2,0,30,2020,pademangan,-6.12905175,106.82897199455174
1473,2020-01-24,jakarta utara,ancol,5,0,30,2020,pademangan,-6.12905175,106.82897199455174
1474,2020-01-24,jakarta utara,ancol,8,0,30,2020,pademangan,-6.12905175,106.82897199455174
1475,2020-01-24,jakarta utara,ancol,10,0,30,2020,pademangan,-6.12905175,106.82897199455174
1476,2020-01-01,jakarta barat,cengkareng barat,1,2220,70,2020,cengkareng,-6.12901455,106.944453775
1477,2020-01-01,jakarta barat,cengkareng barat,3,2220,70,2020,cengkareng,-6.12901455,106.944453775
1478,2020-01-01,jakarta barat,cengkareng barat,5,2220,70,2020,cengkareng,-6.12901455,106.944453775
1479,2020-01-01,jakarta barat,cengkareng barat,6,2220,70,2020,cengkareng,-6.12901455,106.944453775
1480,2020-01-01,jakarta barat,cengkareng barat,7,2220,70,2020,cengkareng,-6.12901455,106.944453775
1481,2020-01-01,jakarta barat,cengkareng barat,9,2220,70,2020,cengkareng,-6.12901455,106.944453775
1482,2020-01-01,jakarta barat,cengkareng barat,10,2220,70,2020,cengkareng,-6.12901455,106.944453775
1483,2020-01-01,jakarta barat,cengkareng barat,11,2220,70,2020,cengkareng,-6.12901455,106.944453775
1484,2020-01-01,jakarta barat,cengkareng barat,14,2220,70,2020,cengkareng,-6.12901455,106.944453775
1485,2020-01-24,jakarta barat,cengkareng barat,1,2220,70,2020,cengkareng,-6.12901455,106.944453775
1486,2020-01-24,jakarta barat,cengkareng barat,3,2220,70,2020,cengkareng,-6.12901455,106.944453775
1487,2020-01-24,jakarta barat,cengkareng barat,5,2220,70,2020,cengkareng,-6.12901455,106.944453775
1488,2020-01-24,jakarta barat,cengkareng barat,6,2220,70,2020,cengkareng,-6.12901455,106.944453775
1489,2020-01-24,jakarta barat,cengkareng barat,7,2220,70,2020,cengkareng,-6.12901455,106.944453775
1490,2020-01-24,jakarta barat,cengkareng barat,9,2220,70,2020,cengkareng,-6.12901455,106.944453775
1491,2020-01-24,jakarta barat,cengkareng barat,10,2220,70,2020,cengkareng,-6.12901455,106.944453775
1492,2020-01-24,jakarta barat,cengkareng barat,11,2220,70,2020,cengkareng,-6.12901455,106.944453775
1493,2020-01-24,jakarta barat,cengkareng barat,14,2220,70,2020,cengkareng,-6.12901455,106.944453775
1494,2020-01-01,jakarta barat,cengkareng timur,2,362,70,2020,cengkareng,-6.12901455,106.944453775
1495,2020-01-01,jakarta barat,cengkareng timur,3,362,70,2020,cengkareng,-6.12901455,106.944453775
1496,2020-01-01,jakarta barat,cengkareng timur,4,362,70,2020,cengkareng,-6.12901455,106.944453775
1497,2020-01-01,jakarta barat,cengkareng timur,5,362,70,2020,cengkareng,-6.12901455,106.944453775
1498,2020-01-01,jakarta barat,cengkareng timur,6,362,70,2020,cengkareng,-6.12901455,106.944453775
1499,2020-01-01,jakarta barat,cengkareng timur,12,362,70,2020,cengkareng,-6.12901455,106.944453775
1500,2020-01-01,jakarta barat,cengkareng timur,13,362,70,2020,cengkareng,-6.12901455,106.944453775
1501,2020-01-01,jakarta barat,cengkareng timur,14,362,70,2020,cengkareng,-6.12901455,106.944453775
1502,2020-01-01,jakarta barat,cengkareng timur,16,362,70,2020,cengkareng,-6.12901455,106.944453775
1503,2020-01-01,jakarta barat,duri kosambi,1,1230,150,2020,cengkareng,-6.12901455,106.944453775
1504,2020-01-01,jakarta barat,duri kosambi,2,1230,150,2020,cengkareng,-6.12901455,106.944453775
1505,2020-01-01,jakarta barat,duri kosambi,3,1230,150,2020,cengkareng,-6.12901455,106.944453775
1506,2020-01-01,jakarta barat,duri kosambi,4,1230,150,2020,cengkareng,-6.12901455,106.944453775
1507,2020-01-01,jakarta barat,duri kosambi,5,1230,150,2020,cengkareng,-6.12901455,106.944453775
1508,2020-01-01,jakarta barat,duri kosambi,6,1230,150,2020,cengkareng,-6.12901455,106.944453775
1509,2020-01-01,jakarta barat,duri kosambi,7,1230,150,2020,cengkareng,-6.12901455,106.944453775
1510,2020-01-01,jakarta barat,duri kosambi,8,1230,150,2020,cengkareng,-6.12901455,106.944453775
1511,2020-01-01,jakarta barat,duri kosambi,9,1230,150,2020,cengkareng,-6.12901455,106.944453775
1512,2020-01-01,jakarta barat,duri kosambi,10,1230,150,2020,cengkareng,-6.12901455,106.944453775
1513,2020-01-01,jakarta barat,duri kosambi,11,1230,150,2020,cengkareng,-6.12901455,106.944453775
1514,2020-01-01,jakarta barat,duri kosambi,12,1230,150,2020,cengkareng,-6.12901455,106.944453775
1515,2020-01-01,jakarta barat,duri kosambi,13,1230,150,2020,cengkareng,-6.12901455,106.944453775
1516,2020-01-01,jakarta barat,duri kosambi,14,1230,150,2020,cengkareng,-6.12901455,106.944453775
1517,2020-01-01,jakarta barat,duri kosambi,15,1230,150,2020,cengkareng,-6.12901455,106.944453775
1518,2020-01-01,jakarta barat,kapuk,2,4461,70,2020,cengkareng,-6.12901455,106.944453775
1519,2020-01-01,jakarta barat,kapuk,3,4461,70,2020,cengkareng,-6.12901455,106.944453775
1520,2020-01-01,jakarta barat,kapuk,4,4461,70,2020,cengkareng,-6.12901455,106.944453775
1521,2020-01-01,jakarta barat,kapuk,5,4461,70,2020,cengkareng,-6.12901455,106.944453775
1522,2020-01-01,jakarta barat,kapuk,6,4461,70,2020,cengkareng,-6.12901455,106.944453775
1523,2020-01-01,jakarta barat,kapuk,7,4461,70,2020,cengkareng,-6.12901455,106.944453775
1524,2020-01-01,jakarta barat,kapuk,8,4461,70,2020,cengkareng,-6.12901455,106.944453775
1525,2020-01-01,jakarta barat,kapuk,9,4461,70,2020,cengkareng,-6.12901455,106.944453775
1526,2020-01-01,jakarta barat,kapuk,10,4461,70,2020,cengkareng,-6.12901455,106.944453775
1527,2020-01-01,jakarta barat,kapuk,12,4461,70,2020,cengkareng,-6.12901455,106.944453775
1528,2020-01-01,jakarta barat,kapuk,13,4461,70,2020,cengkareng,-6.12901455,106.944453775
1529,2020-01-01,jakarta barat,kapuk,15,4461,70,2020,cengkareng,-6.12901455,106.944453775
1530,2020-01-01,jakarta barat,kapuk,16,4461,70,2020,cengkareng,-6.12901455,106.944453775
1531,2020-01-24,jakarta barat,kapuk,2,4461,70,2020,cengkareng,-6.12901455,106.944453775
1532,2020-01-24,jakarta barat,kapuk,3,4461,70,2020,cengkareng,-6.12901455,106.944453775
1533,2020-01-24,jakarta barat,kapuk,4,4461,70,2020,cengkareng,-6.12901455,106.944453775
1534,2020-01-24,jakarta barat,kapuk,5,4461,70,2020,cengkareng,-6.12901455,106.944453775
1535,2020-01-24,jakarta barat,kapuk,6,4461,70,2020,cengkareng,-6.12901455,106.944453775
1536,2020-01-24,jakarta barat,kapuk,7,4461,70,2020,cengkareng,-6.12901455,106.944453775
1537,2020-01-24,jakarta barat,kapuk,8,4461,70,2020,cengkareng,-6.12901455,106.944453775
1538,2020-01-24,jakarta barat,kapuk,9,4461,70,2020,cengkareng,-6.12901455,106.944453775
1539,2020-01-24,jakarta barat,kapuk,10,4461,70,2020,cengkareng,-6.12901455,106.944453775
1540,2020-01-24,jakarta barat,kapuk,12,4461,70,2020,cengkareng,-6.12901455,106.944453775
1541,2020-01-24,jakarta barat,kapuk,13,4461,70,2020,cengkareng,-6.12901455,106.944453775
